"County Code","District Code","School Code","Filler","Test Year","Subgroup ID","Test Type","Total Tested At Entity Level","Total Tested with Scores","Grade","Test Id","CAASPP Reported Enrollment","Students Tested","Mean Scale Score","Percentage Level 3","Percentage Level 2","Percentage Level 1","Students with Scores"
"37","68452","6040604",,2017,31,"A","*","*",3,"3","*","*","*","*","*","*","*"
"37","68452","6040604",,2017,31,"A","*","*",3,"4","*","*","*","*","*","*","*"
"37","68452","6040604",,2017,31,"A","*","*",5,"4","*","*","*","*","*","*","*"
"37","68452","6040604",,2017,31,"A","*","*",5,"3","*","*","*","*","*","*","*"
"37","68452","6040604",,2017,31,"A","*","*",13,"3","*","*","","*","*","*","*"
"37","68452","6040604",,2017,31,"A","*","*",13,"4","*","*","","*","*","*","*"
"37","68452","6040604",,2017,76,"A","*","*",5,"4","*","*","*","*","*","*","*"
"37","68452","6040604",,2017,76,"A","*","*",5,"3","*","*","*","*","*","*","*"
"37","68452","6040604",,2017,76,"A","*","*",13,"4","*","*","","*","*","*","*"
"37","68452","6040604",,2017,76,"A","*","*",13,"3","*","*","","*","*","*","*"
"37","68452","6040604",,2017,78,"A","*","*",3,"3","*","*","*","*","*","*","*"
"37","68452","6040604",,2017,78,"A","*","*",3,"4","*","*","*","*","*","*","*"
"37","68452","6040604",,2017,78,"A","*","*",13,"3","*","*","","*","*","*","*"
"37","68452","6040604",,2017,78,"A","*","*",13,"4","*","*","","*","*","*","*"
"37","68452","6040604",,2017,80,"A","*","*",3,"3","*","*","*","*","*","*","*"
"37","68452","6040604",,2017,80,"A","*","*",3,"4","*","*","*","*","*","*","*"
"37","68452","6040604",,2017,80,"A","*","*",4,"3","*","*","*","*","*","*","*"
"37","68452","6040604",,2017,80,"A","*","*",4,"4","*","*","*","*","*","*","*"
"37","68452","6040604",,2017,80,"A","*","*",5,"3","*","*","*","*","*","*","*"
"37","68452","6040604",,2017,80,"A","*","*",5,"4","*","*","*","*","*","*","*"
"37","68452","6040604",,2017,80,"A","*","*",13,"3","*","*","","*","*","*","*"
"37","68452","6040604",,2017,80,"A","*","*",13,"4","*","*","","*","*","*","*"
"37","68452","6040604",,2017,90,"A","*","*",3,"4","*","*","*","*","*","*","*"
"37","68452","6040604",,2017,90,"A","*","*",3,"3","*","*","*","*","*","*","*"
"37","68452","6040604",,2017,90,"A","*","*",13,"3","*","*","","*","*","*","*"
"37","68452","6040604",,2017,90,"A","*","*",13,"4","*","*","","*","*","*","*"
"37","68452","6040604",,2017,92,"A","*","*",3,"3","*","*","*","*","*","*","*"
"37","68452","6040604",,2017,92,"A","*","*",3,"4","*","*","*","*","*","*","*"
"37","68452","6040604",,2017,92,"A","*","*",5,"3","*","*","*","*","*","*","*"
"37","68452","6040604",,2017,92,"A","*","*",5,"4","*","*","*","*","*","*","*"
"37","68452","6040604",,2017,92,"A","*","*",13,"3","*","*","","*","*","*","*"
"37","68452","6040604",,2017,92,"A","*","*",13,"4","*","*","","*","*","*","*"
"37","68452","6040604",,2017,93,"A","*","*",4,"4","*","*","*","*","*","*","*"
"37","68452","6040604",,2017,93,"A","*","*",4,"3","*","*","*","*","*","*","*"
"37","68452","6040604",,2017,93,"A","*","*",5,"4","*","*","*","*","*","*","*"
"37","68452","6040604",,2017,93,"A","*","*",5,"3","*","*","*","*","*","*","*"
"37","68452","6040604",,2017,93,"A","*","*",13,"4","*","*","","*","*","*","*"
"37","68452","6040604",,2017,93,"A","*","*",13,"3","*","*","","*","*","*","*"
"37","68452","6040604",,2017,111,"A","*","*",3,"4","*","*","*","*","*","*","*"
"37","68452","6040604",,2017,111,"A","*","*",3,"3","*","*","*","*","*","*","*"
"37","68452","6040604",,2017,111,"A","*","*",4,"3","*","*","*","*","*","*","*"
"37","68452","6040604",,2017,111,"A","*","*",4,"4","*","*","*","*","*","*","*"
"37","68452","6040604",,2017,111,"A","*","*",5,"4","*","*","*","*","*","*","*"
"37","68452","6040604",,2017,111,"A","*","*",5,"3","*","*","*","*","*","*","*"
"37","68452","6040604",,2017,111,"A","*","*",13,"3","*","*","","*","*","*","*"
"37","68452","6040604",,2017,111,"A","*","*",13,"4","*","*","","*","*","*","*"
"37","68452","6040604",,2017,142,"A","*","*",3,"3","*","*","*","*","*","*","*"
"37","68452","6040604",,2017,142,"A","*","*",3,"4","*","*","*","*","*","*","*"
"37","68452","6040604",,2017,142,"A","*","*",13,"3","*","*","","*","*","*","*"
"37","68452","6040604",,2017,142,"A","*","*",13,"4","*","*","","*","*","*","*"
"37","68452","6040604",,2017,160,"A","*","*",3,"4","*","*","*","*","*","*","*"
"37","68452","6040604",,2017,160,"A","*","*",3,"3","*","*","*","*","*","*","*"
"37","68452","6040604",,2017,160,"A","*","*",13,"4","*","*","","*","*","*","*"
"37","68452","6040604",,2017,160,"A","*","*",13,"3","*","*","","*","*","*","*"
"37","68452","6040604",,2017,170,"A","*","*",3,"3","*","*","*","*","*","*","*"
"37","68452","6040604",,2017,170,"A","*","*",3,"4","*","*","*","*","*","*","*"
"37","68452","6040604",,2017,170,"A","*","*",13,"3","*","*","","*","*","*","*"
"37","68452","6040604",,2017,170,"A","*","*",13,"4","*","*","","*","*","*","*"
"37","68452","6040604",,2017,180,"A","*","*",3,"4","*","*","*","*","*","*","*"
"37","68452","6040604",,2017,180,"A","*","*",3,"3","*","*","*","*","*","*","*"
"37","68452","6040604",,2017,180,"A","*","*",4,"4","*","*","*","*","*","*","*"
"37","68452","6040604",,2017,180,"A","*","*",4,"3","*","*","*","*","*","*","*"
"37","68452","6040604",,2017,180,"A","*","*",5,"4","*","*","*","*","*","*","*"
"37","68452","6040604",,2017,180,"A","*","*",5,"3","*","*","*","*","*","*","*"
"37","68452","6040604",,2017,180,"A","*","*",13,"4","*","*","","*","*","*","*"
"37","68452","6040604",,2017,180,"A","*","*",13,"3","*","*","","*","*","*","*"
"37","68452","6040604",,2017,202,"A","*","*",5,"3","*","*","*","*","*","*","*"
"37","68452","6040604",,2017,202,"A","*","*",5,"4","*","*","*","*","*","*","*"
"37","68452","6040604",,2017,202,"A","*","*",13,"3","*","*","","*","*","*","*"
"37","68452","6040604",,2017,202,"A","*","*",13,"4","*","*","","*","*","*","*"
"37","68452","6040604",,2017,204,"A","*","*",3,"4","*","*","*","*","*","*","*"
"37","68452","6040604",,2017,204,"A","*","*",3,"3","*","*","*","*","*","*","*"
"37","68452","6040604",,2017,204,"A","*","*",13,"4","*","*","","*","*","*","*"
"37","68452","6040604",,2017,204,"A","*","*",13,"3","*","*","","*","*","*","*"
"37","68452","6040604",,2017,206,"A","*","*",3,"4","*","*","*","*","*","*","*"
"37","68452","6040604",,2017,206,"A","*","*",3,"3","*","*","*","*","*","*","*"
"37","68452","6040604",,2017,206,"A","*","*",13,"4","*","*","","*","*","*","*"
"37","68452","6040604",,2017,206,"A","*","*",13,"3","*","*","","*","*","*","*"
"37","68452","6040604",,2017,224,"A","*","*",3,"4","*","*","*","*","*","*","*"
"37","68452","6040604",,2017,224,"A","*","*",3,"3","*","*","*","*","*","*","*"
"37","68452","6040604",,2017,224,"A","*","*",13,"4","*","*","","*","*","*","*"
"37","68452","6040604",,2017,224,"A","*","*",13,"3","*","*","","*","*","*","*"
"37","68452","6040604",,2017,226,"A","*","*",3,"4","*","*","*","*","*","*","*"
"37","68452","6040604",,2017,226,"A","*","*",3,"3","*","*","*","*","*","*","*"
"37","68452","6040604",,2017,226,"A","*","*",4,"4","*","*","*","*","*","*","*"
"37","68452","6040604",,2017,226,"A","*","*",4,"3","*","*","*","*","*","*","*"
"37","68452","6040604",,2017,226,"A","*","*",5,"4","*","*","*","*","*","*","*"
"37","68452","6040604",,2017,226,"A","*","*",5,"3","*","*","*","*","*","*","*"
"37","68452","6040604",,2017,226,"A","*","*",13,"4","*","*","","*","*","*","*"
"37","68452","6040604",,2017,226,"A","*","*",13,"3","*","*","","*","*","*","*"
"37","68452","6040620",,2017,1,"A","*","*",3,"3","*","*","*","*","*","*","*"
"37","68452","6040620",,2017,1,"A","*","*",3,"4","*","*","*","*","*","*","*"
"37","68452","6040620",,2017,1,"A","*","*",13,"4","*","*","","*","*","*","*"
"37","68452","6040620",,2017,1,"A","*","*",13,"3","*","*","","*","*","*","*"
"37","68452","6040620",,2017,3,"A","*","*",3,"3","*","*","*","*","*","*","*"
"37","68452","6040620",,2017,3,"A","*","*",3,"4","*","*","*","*","*","*","*"
"37","68452","6040620",,2017,3,"A","*","*",13,"3","*","*","","*","*","*","*"
"37","68452","6040620",,2017,3,"A","*","*",13,"4","*","*","","*","*","*","*"
"37","68452","6040620",,2017,31,"A","*","*",3,"3","*","*","*","*","*","*","*"
"37","68452","6040620",,2017,31,"A","*","*",3,"4","*","*","*","*","*","*","*"
"37","68452","6040620",,2017,31,"A","*","*",13,"3","*","*","","*","*","*","*"
"37","68452","6040620",,2017,31,"A","*","*",13,"4","*","*","","*","*","*","*"
"37","68452","6040620",,2017,78,"A","*","*",3,"3","*","*","*","*","*","*","*"
"37","68452","6040620",,2017,78,"A","*","*",3,"4","*","*","*","*","*","*","*"
"37","68452","6040620",,2017,78,"A","*","*",13,"3","*","*","","*","*","*","*"
"37","68452","6040620",,2017,78,"A","*","*",13,"4","*","*","","*","*","*","*"
"37","68452","6040620",,2017,91,"A","*","*",3,"4","*","*","*","*","*","*","*"
"37","68452","6040620",,2017,91,"A","*","*",3,"3","*","*","*","*","*","*","*"
"37","68452","6040620",,2017,91,"A","*","*",13,"4","*","*","","*","*","*","*"
"37","68452","6040620",,2017,91,"A","*","*",13,"3","*","*","","*","*","*","*"
"37","68452","6040620",,2017,142,"A","*","*",3,"3","*","*","*","*","*","*","*"
"37","68452","6040620",,2017,142,"A","*","*",3,"4","*","*","*","*","*","*","*"
"37","68452","6040620",,2017,142,"A","*","*",13,"3","*","*","","*","*","*","*"
"37","68452","6040620",,2017,142,"A","*","*",13,"4","*","*","","*","*","*","*"
"37","68452","6040620",,2017,160,"A","*","*",3,"4","*","*","*","*","*","*","*"
"37","68452","6040620",,2017,160,"A","*","*",3,"3","*","*","*","*","*","*","*"
"37","68452","6040620",,2017,160,"A","*","*",13,"4","*","*","","*","*","*","*"
"37","68452","6040620",,2017,160,"A","*","*",13,"3","*","*","","*","*","*","*"
"37","68452","6040620",,2017,170,"A","*","*",3,"3","*","*","*","*","*","*","*"
"37","68452","6040620",,2017,170,"A","*","*",3,"4","*","*","*","*","*","*","*"
"37","68452","6040620",,2017,170,"A","*","*",13,"4","*","*","","*","*","*","*"
"37","68452","6040620",,2017,170,"A","*","*",13,"3","*","*","","*","*","*","*"
"37","68452","6040620",,2017,204,"A","*","*",3,"4","*","*","*","*","*","*","*"
"37","68452","6040620",,2017,204,"A","*","*",3,"3","*","*","*","*","*","*","*"
"37","68452","6040620",,2017,204,"A","*","*",13,"4","*","*","","*","*","*","*"
"37","68452","6040620",,2017,204,"A","*","*",13,"3","*","*","","*","*","*","*"
"37","68452","6059802",,2017,1,"A","*","*",6,"3","*","*","*","*","*","*","*"
"37","68452","6059802",,2017,1,"A","*","*",6,"4","*","*","*","*","*","*","*"
"37","68452","6059802",,2017,1,"A","*","*",7,"3","*","*","*","*","*","*","*"
"37","68452","6059802",,2017,1,"A","*","*",7,"4","*","*","*","*","*","*","*"
"37","68452","6059802",,2017,1,"A","*","*",8,"3","*","*","*","*","*","*","*"
"37","68452","6059802",,2017,1,"A","*","*",8,"4","*","*","*","*","*","*","*"
"37","68452","6059802",,2017,1,"A","*","*",13,"3","*","*","","*","*","*","*"
"37","68452","6059802",,2017,1,"A","*","*",13,"4","*","*","","*","*","*","*"
"37","68452","6059802",,2017,3,"A","*","*",6,"3","*","*","*","*","*","*","*"
"37","68452","6059802",,2017,3,"A","*","*",6,"4","*","*","*","*","*","*","*"
"37","68452","6059802",,2017,3,"A","*","*",7,"3","*","*","*","*","*","*","*"
"37","68452","6059802",,2017,3,"A","*","*",7,"4","*","*","*","*","*","*","*"
"37","68452","6059802",,2017,3,"A","*","*",8,"3","*","*","*","*","*","*","*"
"37","68452","6059802",,2017,3,"A","*","*",8,"4","*","*","*","*","*","*","*"
"37","68452","6059802",,2017,3,"A","*","*",13,"3","*","*","","*","*","*","*"
"37","68452","6059802",,2017,3,"A","*","*",13,"4","*","*","","*","*","*","*"
"37","68452","6059802",,2017,4,"A","*","*",8,"4","*","*","*","*","*","*","*"
"37","68452","6059802",,2017,4,"A","*","*",8,"3","*","*","*","*","*","*","*"
"37","68452","6059802",,2017,4,"A","*","*",13,"4","*","*","","*","*","*","*"
"37","68452","6059802",,2017,4,"A","*","*",13,"3","*","*","","*","*","*","*"
"37","68452","6059802",,2017,6,"A","*","*",6,"3","*","*","*","*","*","*","*"
"37","68452","6059802",,2017,6,"A","*","*",6,"4","*","*","*","*","*","*","*"
"37","68452","6059802",,2017,6,"A","*","*",8,"3","*","*","*","*","*","*","*"
"37","68452","6059802",,2017,6,"A","*","*",8,"4","*","*","*","*","*","*","*"
"37","68452","6059802",,2017,6,"A","*","*",13,"3","*","*","","*","*","*","*"
"37","68452","6059802",,2017,6,"A","*","*",13,"4","*","*","","*","*","*","*"
"37","68452","6059802",,2017,31,"A","*","*",7,"3","*","*","*","*","*","*","*"
"37","68452","6059802",,2017,31,"A","*","*",7,"4","*","*","*","*","*","*","*"
"37","68452","6059802",,2017,31,"A","*","*",8,"3","*","*","*","*","*","*","*"
"37","68452","6059802",,2017,31,"A","*","*",8,"4","*","*","*","*","*","*","*"
"37","68452","6059802",,2017,31,"A","*","*",13,"3","*","*","","*","*","*","*"
"37","68452","6059802",,2017,31,"A","*","*",13,"4","*","*","","*","*","*","*"
"37","68452","6059802",,2017,78,"A","*","*",7,"3","*","*","*","*","*","*","*"
"37","68452","6059802",,2017,78,"A","*","*",7,"4","*","*","*","*","*","*","*"
"37","68452","6059802",,2017,78,"A","*","*",8,"3","*","*","*","*","*","*","*"
"37","68452","6059802",,2017,78,"A","*","*",8,"4","*","*","*","*","*","*","*"
"37","68452","6059802",,2017,78,"A","*","*",13,"3","*","*","","*","*","*","*"
"37","68452","6059802",,2017,78,"A","*","*",13,"4","*","*","","*","*","*","*"
"37","68452","6059802",,2017,80,"A","*","*",6,"4","*","*","*","*","*","*","*"
"37","68452","6059802",,2017,80,"A","*","*",6,"3","*","*","*","*","*","*","*"
"37","68452","6059802",,2017,80,"A","*","*",13,"3","*","*","","*","*","*","*"
"37","68452","6059802",,2017,80,"A","*","*",13,"4","*","*","","*","*","*","*"
"37","68452","6059802",,2017,90,"A","*","*",7,"3","*","*","*","*","*","*","*"
"37","68452","6059802",,2017,90,"A","*","*",7,"4","*","*","*","*","*","*","*"
"37","68452","6059802",,2017,90,"A","*","*",8,"3","*","*","*","*","*","*","*"
"37","68452","6059802",,2017,90,"A","*","*",8,"4","*","*","*","*","*","*","*"
"37","68452","6059802",,2017,90,"A","*","*",13,"3","*","*","","*","*","*","*"
"37","68452","6059802",,2017,90,"A","*","*",13,"4","*","*","","*","*","*","*"
"37","68452","6059802",,2017,91,"A","*","*",7,"4","*","*","*","*","*","*","*"
"37","68452","6059802",,2017,91,"A","*","*",7,"3","*","*","*","*","*","*","*"
"37","68452","6059802",,2017,91,"A","*","*",8,"4","*","*","*","*","*","*","*"
"37","68452","6059802",,2017,91,"A","*","*",8,"3","*","*","*","*","*","*","*"
"37","68452","6059802",,2017,91,"A","*","*",13,"4","*","*","","*","*","*","*"
"37","68452","6059802",,2017,91,"A","*","*",13,"3","*","*","","*","*","*","*"
"37","68452","6059802",,2017,92,"A","*","*",6,"3","*","*","*","*","*","*","*"
"37","68452","6059802",,2017,92,"A","*","*",6,"4","*","*","*","*","*","*","*"
"37","68452","6059802",,2017,92,"A","*","*",13,"3","*","*","","*","*","*","*"
"37","68452","6059802",,2017,92,"A","*","*",13,"4","*","*","","*","*","*","*"
"37","68452","6059802",,2017,94,"A","*","*",7,"4","*","*","*","*","*","*","*"
"37","68452","6059802",,2017,94,"A","*","*",7,"3","*","*","*","*","*","*","*"
"37","68452","6059802",,2017,94,"A","*","*",13,"4","*","*","","*","*","*","*"
"37","68452","6059802",,2017,94,"A","*","*",13,"3","*","*","","*","*","*","*"
"37","68452","6059802",,2017,111,"A","*","*",6,"3","*","*","*","*","*","*","*"
"37","68452","6059802",,2017,111,"A","*","*",6,"4","*","*","*","*","*","*","*"
"37","68452","6059802",,2017,111,"A","*","*",13,"3","*","*","","*","*","*","*"
"37","68452","6059802",,2017,111,"A","*","*",13,"4","*","*","","*","*","*","*"
"37","68452","6059802",,2017,142,"A","*","*",7,"3","*","*","*","*","*","*","*"
"37","68452","6059802",,2017,142,"A","*","*",7,"4","*","*","*","*","*","*","*"
"37","68452","6059802",,2017,142,"A","*","*",8,"3","*","*","*","*","*","*","*"
"37","68452","6059802",,2017,142,"A","*","*",8,"4","*","*","*","*","*","*","*"
"37","68452","6059802",,2017,142,"A","*","*",13,"3","*","*","","*","*","*","*"
"37","68452","6059802",,2017,142,"A","*","*",13,"4","*","*","","*","*","*","*"
"37","68452","6059802",,2017,160,"A","*","*",7,"4","*","*","*","*","*","*","*"
"37","68452","6059802",,2017,160,"A","*","*",7,"3","*","*","*","*","*","*","*"
"37","68452","6059802",,2017,160,"A","*","*",8,"4","*","*","*","*","*","*","*"
"37","68452","6059802",,2017,160,"A","*","*",8,"3","*","*","*","*","*","*","*"
"37","68452","6059802",,2017,160,"A","*","*",13,"4","*","*","","*","*","*","*"
"37","68452","6059802",,2017,160,"A","*","*",13,"3","*","*","","*","*","*","*"
"37","68452","6059802",,2017,170,"A","*","*",7,"4","*","*","*","*","*","*","*"
"37","68452","6059802",,2017,170,"A","*","*",7,"3","*","*","*","*","*","*","*"
"37","68452","6059802",,2017,170,"A","*","*",8,"4","*","*","*","*","*","*","*"
"37","68452","6059802",,2017,170,"A","*","*",8,"3","*","*","*","*","*","*","*"
"37","68452","6059802",,2017,170,"A","*","*",13,"4","*","*","","*","*","*","*"
"37","68452","6059802",,2017,170,"A","*","*",13,"3","*","*","","*","*","*","*"
"37","68452","6059802",,2017,180,"A","*","*",6,"4","*","*","*","*","*","*","*"
"37","68452","6059802",,2017,180,"A","*","*",6,"3","*","*","*","*","*","*","*"
"37","68452","6059802",,2017,180,"A","*","*",8,"3","*","*","*","*","*","*","*"
"37","68452","6059802",,2017,180,"A","*","*",8,"4","*","*","*","*","*","*","*"
"37","68452","6059802",,2017,180,"A","*","*",13,"4","*","*","","*","*","*","*"
"37","68452","6059802",,2017,180,"A","*","*",13,"3","*","*","","*","*","*","*"
"37","68452","6059802",,2017,204,"A","*","*",7,"4","*","*","*","*","*","*","*"
"37","68452","6059802",,2017,204,"A","*","*",7,"3","*","*","*","*","*","*","*"
"37","68452","6059802",,2017,204,"A","*","*",8,"4","*","*","*","*","*","*","*"
"37","68452","6059802",,2017,204,"A","*","*",8,"3","*","*","*","*","*","*","*"
"37","68452","6059802",,2017,204,"A","*","*",13,"4","*","*","","*","*","*","*"
"37","68452","6059802",,2017,204,"A","*","*",13,"3","*","*","","*","*","*","*"
"37","68452","6059802",,2017,226,"A","*","*",6,"3","*","*","*","*","*","*","*"
"37","68452","6059802",,2017,226,"A","*","*",6,"4","*","*","*","*","*","*","*"
"37","68452","6059802",,2017,226,"A","*","*",13,"3","*","*","","*","*","*","*"
"37","68452","6059802",,2017,226,"A","*","*",13,"4","*","*","","*","*","*","*"
"37","68452","6107577",,2017,1,"A","23","23",6,"3","*","*","*","*","*","*","*"
"37","68452","6107577",,2017,1,"A","21","21",6,"4","*","*","*","*","*","*","*"
"37","68452","6107577",,2017,1,"A","23","23",7,"3","*","*","*","*","*","*","*"
"37","68452","6107577",,2017,1,"A","21","21",7,"4","*","*","*","*","*","*","*"
"37","68452","6107577",,2017,1,"A","23","23",8,"3","*","*","*","*","*","*","*"
"37","68452","6107577",,2017,1,"A","21","21",8,"4","*","*","*","*","*","*","*"
"37","68452","6107577",,2017,1,"A","23","23",13,"3","29","23","","21.74","56.52","21.74","23"
"37","68452","6107577",,2017,1,"A","21","21",13,"4","29","21","","0.00","38.10","61.90","21"
"37","68452","6107577",,2017,3,"A","15","15",6,"3","*","*","*","*","*","*","*"
"37","68452","6107577",,2017,3,"A","14","14",6,"4","*","*","*","*","*","*","*"
"37","68452","6107577",,2017,3,"A","14","14",7,"4","*","*","*","*","*","*","*"
"37","68452","6107577",,2017,3,"A","15","15",7,"3","*","*","*","*","*","*","*"
"37","68452","6107577",,2017,3,"A","15","15",8,"3","*","*","*","*","*","*","*"
"37","68452","6107577",,2017,3,"A","14","14",8,"4","*","*","*","*","*","*","*"
"37","68452","6107577",,2017,3,"A","14","14",13,"4","21","14","","0.00","28.57","71.43","14"
"37","68452","6107577",,2017,3,"A","15","15",13,"3","21","15","","20.00","66.67","13.33","15"
"37","68452","6107577",,2017,4,"A","*","*",6,"4","*","*","*","*","*","*","*"
"37","68452","6107577",,2017,4,"A","*","*",6,"3","*","*","*","*","*","*","*"
"37","68452","6107577",,2017,4,"A","*","*",7,"4","*","*","*","*","*","*","*"
"37","68452","6107577",,2017,4,"A","*","*",7,"3","*","*","*","*","*","*","*"
"37","68452","6107577",,2017,4,"A","*","*",8,"4","*","*","*","*","*","*","*"
"37","68452","6107577",,2017,4,"A","*","*",8,"3","*","*","*","*","*","*","*"
"37","68452","6107577",,2017,4,"A","*","*",13,"4","*","*","","*","*","*","*"
"37","68452","6107577",,2017,4,"A","*","*",13,"3","*","*","","*","*","*","*"
"37","68452","6107577",,2017,6,"A","13","13",6,"3","*","*","*","*","*","*","*"
"37","68452","6107577",,2017,6,"A","12","12",6,"4","*","*","*","*","*","*","*"
"37","68452","6107577",,2017,6,"A","13","13",7,"3","*","*","*","*","*","*","*"
"37","68452","6107577",,2017,6,"A","12","12",7,"4","*","*","*","*","*","*","*"
"37","68452","6107577",,2017,6,"A","13","13",8,"3","*","*","*","*","*","*","*"
"37","68452","6107577",,2017,6,"A","12","12",8,"4","*","*","*","*","*","*","*"
"37","68452","6107577",,2017,6,"A","13","13",13,"3","18","13","","30.77","61.54","7.69","13"
"37","68452","6107577",,2017,6,"A","12","12",13,"4","18","12","","0.00","41.67","58.33","12"
"37","68452","6107577",,2017,8,"A","*","*",7,"3","*","*","*","*","*","*","*"
"37","68452","6107577",,2017,8,"A","*","*",7,"4","*","*","*","*","*","*","*"
"37","68452","6107577",,2017,8,"A","*","*",13,"3","*","*","","*","*","*","*"
"37","68452","6107577",,2017,8,"A","*","*",13,"4","*","*","","*","*","*","*"
"37","68452","6107577",,2017,31,"A","18","18",6,"3","*","*","*","*","*","*","*"
"37","68452","6107577",,2017,31,"A","17","17",6,"4","*","*","*","*","*","*","*"
"37","68452","6107577",,2017,31,"A","18","18",7,"3","*","*","*","*","*","*","*"
"37","68452","6107577",,2017,31,"A","17","17",7,"4","*","*","*","*","*","*","*"
"37","68452","6107577",,2017,31,"A","18","18",8,"3","*","*","*","*","*","*","*"
"37","68452","6107577",,2017,31,"A","17","17",8,"4","*","*","*","*","*","*","*"
"37","68452","6107577",,2017,31,"A","18","18",13,"3","21","18","","27.78","44.44","27.78","18"
"37","68452","6107577",,2017,31,"A","17","17",13,"4","21","17","","0.00","41.18","58.82","17"
"37","68452","6107577",,2017,78,"A","17","17",6,"3","*","*","*","*","*","*","*"
"37","68452","6107577",,2017,78,"A","15","15",6,"4","*","*","*","*","*","*","*"
"37","68452","6107577",,2017,78,"A","17","17",7,"3","*","*","*","*","*","*","*"
"37","68452","6107577",,2017,78,"A","15","15",7,"4","*","*","*","*","*","*","*"
"37","68452","6107577",,2017,78,"A","17","17",8,"3","*","*","*","*","*","*","*"
"37","68452","6107577",,2017,78,"A","15","15",8,"4","*","*","*","*","*","*","*"
"37","68452","6107577",,2017,78,"A","17","17",13,"3","19","17","","11.76","58.82","29.41","17"
"37","68452","6107577",,2017,78,"A","15","15",13,"4","19","15","","0.00","26.67","73.33","15"
"37","68452","6107577",,2017,80,"A","*","*",6,"4","*","*","*","*","*","*","*"
"37","68452","6107577",,2017,80,"A","*","*",6,"3","*","*","*","*","*","*","*"
"37","68452","6107577",,2017,80,"A","*","*",7,"4","*","*","*","*","*","*","*"
"37","68452","6107577",,2017,80,"A","*","*",7,"3","*","*","*","*","*","*","*"
"37","68452","6107577",,2017,80,"A","*","*",8,"4","*","*","*","*","*","*","*"
"37","68452","6107577",,2017,80,"A","*","*",8,"3","*","*","*","*","*","*","*"
"37","68452","6107577",,2017,80,"A","*","*",13,"4","*","*","","*","*","*","*"
"37","68452","6107577",,2017,80,"A","*","*",13,"3","*","*","","*","*","*","*"
"37","68452","6107577",,2017,90,"A","*","*",6,"3","*","*","*","*","*","*","*"
"37","68452","6107577",,2017,90,"A","*","*",6,"4","*","*","*","*","*","*","*"
"37","68452","6107577",,2017,90,"A","*","*",7,"3","*","*","*","*","*","*","*"
"37","68452","6107577",,2017,90,"A","*","*",7,"4","*","*","*","*","*","*","*"
"37","68452","6107577",,2017,90,"A","*","*",8,"3","*","*","*","*","*","*","*"
"37","68452","6107577",,2017,90,"A","*","*",8,"4","*","*","*","*","*","*","*"
"37","68452","6107577",,2017,90,"A","*","*",13,"3","*","*","","*","*","*","*"
"37","68452","6107577",,2017,90,"A","*","*",13,"4","*","*","","*","*","*","*"
"37","68452","6107577",,2017,91,"A","*","*",6,"4","*","*","*","*","*","*","*"
"37","68452","6107577",,2017,91,"A","*","*",6,"3","*","*","*","*","*","*","*"
"37","68452","6107577",,2017,91,"A","*","*",7,"4","*","*","*","*","*","*","*"
"37","68452","6107577",,2017,91,"A","*","*",7,"3","*","*","*","*","*","*","*"
"37","68452","6107577",,2017,91,"A","*","*",8,"4","*","*","*","*","*","*","*"
"37","68452","6107577",,2017,91,"A","*","*",8,"3","*","*","*","*","*","*","*"
"37","68452","6107577",,2017,91,"A","*","*",13,"4","*","*","","*","*","*","*"
"37","68452","6107577",,2017,91,"A","*","*",13,"3","*","*","","*","*","*","*"
"37","68452","6107577",,2017,92,"A","*","*",6,"3","*","*","*","*","*","*","*"
"37","68452","6107577",,2017,92,"A","*","*",6,"4","*","*","*","*","*","*","*"
"37","68452","6107577",,2017,92,"A","*","*",7,"3","*","*","*","*","*","*","*"
"37","68452","6107577",,2017,92,"A","*","*",7,"4","*","*","*","*","*","*","*"
"37","68452","6107577",,2017,92,"A","*","*",8,"3","*","*","*","*","*","*","*"
"37","68452","6107577",,2017,92,"A","*","*",8,"4","*","*","*","*","*","*","*"
"37","68452","6107577",,2017,92,"A","*","*",13,"3","*","*","","*","*","*","*"
"37","68452","6107577",,2017,92,"A","*","*",13,"4","*","*","","*","*","*","*"
"37","68452","6107577",,2017,93,"A","*","*",6,"3","*","*","*","*","*","*","*"
"37","68452","6107577",,2017,93,"A","*","*",6,"4","*","*","*","*","*","*","*"
"37","68452","6107577",,2017,93,"A","*","*",8,"3","*","*","*","*","*","*","*"
"37","68452","6107577",,2017,93,"A","*","*",8,"4","*","*","*","*","*","*","*"
"37","68452","6107577",,2017,93,"A","*","*",13,"3","*","*","","*","*","*","*"
"37","68452","6107577",,2017,93,"A","*","*",13,"4","*","*","","*","*","*","*"
"37","68452","6107577",,2017,111,"A","*","*",6,"3","*","*","*","*","*","*","*"
"37","68452","6107577",,2017,111,"A","*","*",6,"4","*","*","*","*","*","*","*"
"37","68452","6107577",,2017,111,"A","*","*",7,"3","*","*","*","*","*","*","*"
"37","68452","6107577",,2017,111,"A","*","*",7,"4","*","*","*","*","*","*","*"
"37","68452","6107577",,2017,111,"A","*","*",8,"3","*","*","*","*","*","*","*"
"37","68452","6107577",,2017,111,"A","*","*",8,"4","*","*","*","*","*","*","*"
"37","68452","6107577",,2017,111,"A","*","*",13,"3","*","*","","*","*","*","*"
